world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
northamerica/unitedstates/nebraska/omaha,Omaha,Omaha,10,120,do,Waiting Room,0.77,candidate,has coordinates; high-value type,41.28511,-96.00858,Lauritzen Gardens,northamerica/unitedstates/nebraska/omaha/lauritzen_gardens,0.414,8.759,6.559,needs_external_source,,https://en.wikivoyage.org/wiki/Omaha
asia/india/karnataka/konkan_coast/mangalore,Mangalore,Mangalore,9,47,see,Kateel Durgaparameshwari,0.77,candidate,has coordinates; high-value type,13.043822,74.870142,Gajalee Restaurant,asia/india/karnataka/konkan_coast/mangalore/gajalee_restaurant,0.381,19.372,19.571,needs_external_source,,https://en.wikivoyage.org/wiki/Mangalore
europe/austria/hallstatt,Hallstatt,Hallstatt,12,23,see,P3,0.77,candidate,has coordinates; high-value type,47.54636,13.66095,Marktplatz,europe/austria/hallstatt/market_square,0.167,1.95,1.985,needs_external_source,,https://en.wikivoyage.org/wiki/Hallstatt
asia/vietnam/phuquoc,Phu Quoc,Phu Quoc,9,28,do,Chez Carole Resort,0.77,candidate,has coordinates; high-value type,10.29378929079,103.90461023141832,Phu Quoc Prison (Coconut Tree Prison),asia/vietnam/phuquoc/phu_quoc_prison,0.424,13.245,8.698,needs_external_source,,https://en.wikivoyage.org/wiki/Phu_Quoc
europe/unitedkingdom/scotland/skye/carbost,Carbost,Carbost,3,7,see,Dun Ardtreck,0.77,candidate,has coordinates; high-value type,57.3347,-6.4301,Loch Harport and Carbost Beach,europe/unitedkingdom/scotland/skye/carbost/loch_harport,0.238,5.912,5.908,needs_external_source,,https://en.wikivoyage.org/wiki/Carbost
europe/portugal/algarve/carvoeiro,Carvoeiro,Carvoeiro,5,9,do,Praia do Paraíso,0.77,candidate,has coordinates; high-value type,37.09695,-8.47573,Fort of Our Lady of the Incarnation,europe/portugal/algarve/carvoeiro/fort_carvoeiro,0.489,0.511,0.533,needs_external_source,,https://en.wikivoyage.org/wiki/Carvoeiro
asia/thailand/bangkok,Bangkok,Bangkok,108,116,see,Morocco,0.77,candidate,has coordinates; high-value type,13.722798,100.531781,Marche,asia/thailand/bangkok/marche,0.462,3.591,4.936,needs_external_source,,https://en.wikivoyage.org/wiki/Bangkok
europe/unitedkingdom/scotland/barra,Barra,Barra,7,15,see,Tangasdale,0.77,candidate,has coordinates; high-value type,56.973,-7.5199,Castlebay,europe/unitedkingdom/scotland/barra/castlebay,0.421,2.869,4.415,needs_external_source,,https://en.wikivoyage.org/wiki/Barra
asia/india/karnataka/konkan_coast/mangalore,Mangalore,Mangalore,9,47,see,Sultan Battery,0.77,candidate,has coordinates; high-value type,12.889611,74.821223,Ullal Beach,asia/india/karnataka/konkan_coast/mangalore/ullal_beach,0.48,10.131,3.229,needs_external_source,,https://en.wikivoyage.org/wiki/Mangalore
europe/unitedkingdom/northernireland/dungannon,Dungannon,Dungannon,7,10,see,Ballysaggart Lough,0.77,candidate,has coordinates; high-value type,54.495,-6.777,Ranfurly House,europe/unitedkingdom/northernireland/dungannon/ranfurly_house,0.375,1.031,1.079,needs_external_source,,https://en.wikivoyage.org/wiki/Dungannon
europe/unitedkingdom/scotland/kelso,Kelso,Kelso (Scotland),6,8,see,Greenknowe Tower,0.77,candidate,has coordinates; high-value type,55.6777,-2.5748,Kelso Abbey,europe/unitedkingdom/scotland/kelso/kelso_abbey,0.296,12.618,12.492,needs_external_source,,https://en.wikivoyage.org/wiki/Kelso_%28Scotland%29
europe/unitedkingdom/northernireland/belfast,Belfast,Belfast,25,97,see,Giant's Ring,0.77,candidate,has coordinates; high-value type,54.5404,-5.9502,St Anne's Cathedral,europe/unitedkingdom/northernireland/belfast/st_annes_cathedral,0.387,7.062,6.524,needs_external_source,,https://en.wikivoyage.org/wiki/Belfast
europe/spain/ceuta,Ceuta,Ceuta,11,29,see,Arab Baths,0.77,candidate,has coordinates; high-value type,35.88958,-5.306493,La Muralla,europe/spain/ceuta/la_muralla,0.353,0.785,4.474,needs_external_source,,https://en.wikivoyage.org/wiki/Ceuta
europe/ireland/killarney,Killarney,Killarney,11,45,do,Castlerosse GC,0.77,candidate,has coordinates; high-value type,52.06615,-9.53931,Ross Castle,europe/ireland/killarney/ross_castle,0.48,2.854,2.436,needs_external_source,,https://en.wikivoyage.org/wiki/Killarney
europe/ireland/bantry,Bantry,Bantry,15,15,see,Kilcrohane,0.77,candidate,has coordinates; high-value type,51.58,-9.7,The Fish Kitchen,europe/ireland/bantry/the_fish_kitchen,0.455,20.323,20.377,needs_external_source,,https://en.wikivoyage.org/wiki/Bantry
europe/ireland/killarney,Killarney,Killarney,11,45,do,Coral Leisure Centre,0.77,candidate,has coordinates; high-value type,52.06189,-9.48594,Lough Leane,europe/ireland/killarney/lough_leane,0.387,4.924,1.35,needs_external_source,,https://en.wikivoyage.org/wiki/Killarney
europe/ireland/kilkenny,Kilkenny,Kilkenny,13,39,see,St Kieran's College,0.77,candidate,has coordinates; high-value type,52.6469,-7.2556,Kilkenny Castle,europe/ireland/kilkenny/thecatsle,0.544,0.456,0.5,needs_external_source,,https://en.wikivoyage.org/wiki/Kilkenny
europe/romania/pitesti,Pitești,Pitești,8,36,see,Argeș River Promenade,0.77,candidate,has coordinates; high-value type,44.85881,24.886899,Trivale Monastery,europe/romania/pitesti/trivale_monastery,0.486,3.095,1.177,needs_external_source,,https://en.wikivoyage.org/wiki/Pite%C8%99ti
