world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
northamerica/unitedstates/idaho/sunvalley,Sun Valley,Sun Valley (Idaho),13,34,see,Blaine County Historical Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,43.52151,-114.31658,Sun Valley Museum of Art,northamerica/unitedstates/idaho/sunvalley/sun_valley_museum_of_art,0.436,18.202,19.648,has_external_url,https://www.bchistoricalmuseum.org/,https://en.wikivoyage.org/wiki/Sun_Valley_%28Idaho%29
europe/estonia/tallinn,Tallinn,Tallinn,57,163,do,Birgitta Festival,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,59.4664,24.8363,Pirita,europe/estonia/tallinn/pirita,0.435,0.906,5.519,has_external_url,https://www.filharmoonia.ee/en/birgitta,https://en.wikivoyage.org/wiki/Tallinn
northamerica/mexico/merida,Mérida,Mérida (Mexico),23,119,do,Dzibilchaltún,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,21.0908,-89.5952,Cantina La Negrita,northamerica/mexico/merida/cantina_la_negrita,0.357,13.806,14.03,has_external_url,http://www.inah.gob.mx/zonas-arqueologicas/5936,https://en.wikivoyage.org/wiki/M%C3%A9rida_%28Mexico%29
europe/croatia/murter,Murter,Murter,8,5,see,Podizni most u Tisnome,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,43.799187,15.641602,Tisno,europe/croatia/murter/tisno,0.37,0.68,2.651,has_external_url,http://www.tisno.hr/images/stari%20web/Default7730.html?sifraStranica=107,https://en.wikivoyage.org/wiki/Murter
asia/china/fujianprovince/zhangzhou,Zhangzhou,Zhangzhou,4,13,see,Zhangzhou Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,24.5108258558,117.7057196527,Nanshan Temple,asia/china/fujianprovince/zhangzhou/nanshan_temple,0.4,6.588,5.675,has_external_url,http://www.fjzzmuseum.com/,https://en.wikivoyage.org/wiki/Zhangzhou
northamerica/unitedstates/california/burlingame,Burlingame,Burlingame,4,32,do,Mills Canyon Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,37.578501,-122.390225,Coyote Point Recreation Area,northamerica/unitedstates/california/burlingame/coyote_point,0.311,5.779,3.782,has_external_url,https://www.alltrails.com/trail/us/california/mills-canyon-nature-area-trails,https://en.wikivoyage.org/wiki/Burlingame
northamerica/unitedstates/california/sanjose,San Jose,San Jose (California),6,114,see,Japanese American Museum of San Jose,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,37.3475,-121.893,Clyde Arbuckle's History of San Jose,northamerica/unitedstates/california/sanjose/clyde_arbuckles_h,0.5,,1.278,has_external_url,http://www.jamsj.org/,https://en.wikivoyage.org/wiki/San_Jose_%28California%29
northamerica/unitedstates/illinois/peoria,Peoria,Peoria (Illinois),15,28,do,Forest Park Nature Center,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,40.75695,-89.574091,Springdale Cemetery,northamerica/unitedstates/illinois/peoria/springdale_cemetery,0.545,4.966,7.124,has_external_url,https://peoriaparks.org/facility/fpnc/,https://en.wikivoyage.org/wiki/Peoria_%28Illinois%29
northamerica/unitedstates/california/northcoast/fortbragg,Fort Bragg,Fort Bragg,5,30,do,Ricochet Ridge Ranch,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,39.48962,-123.78574,North Coast Brewing Company,northamerica/unitedstates/california/northcoast/fortbragg/north_coast_brewing,0.426,5.106,5.164,has_external_url,https://horse-vacation.com/,https://en.wikivoyage.org/wiki/Fort_Bragg
asia/china/heilongjiang/harbin,Harbin,Harbin,7,108,see,The Liao & Jin History Museum of Heilongjiang,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,45.75822,126.64097,Harbin Museum of Jewish History and Culture,asia/china/heilongjiang/harbin/harbin_jewish_history_museum,0.419,2.17,1.044,has_external_url,http://www.hljljls.cn/,https://en.wikivoyage.org/wiki/Harbin
europe/poland/zabrze,Zabrze,Zabrze,3,19,do,New Theatre,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,50.3117,18.7851,Arena Zabrze,europe/poland/zabrze/arena_zabrze,0.261,2.075,0.355,has_external_url,https://www.teatrzabrze.pl/,https://en.wikivoyage.org/wiki/Zabrze
northamerica/unitedstates/newyorkstate/rochester,Rochester,Rochester (New York),13,238,do,Dryden Theatre,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,43.1526,-77.5803,Nick Tahou Hots,northamerica/unitedstates/newyorkstate/rochester/nick_tahou_hots,0.345,4.702,2.354,has_external_url,https://www.eastman.org/dryden-theatre,https://en.wikivoyage.org/wiki/Rochester_%28New_York%29
europe/poland/sosnowiec,Sosnowiec,Sosnowiec,5,51,see,Sosnowiec Centre for Art – Sielecki Castle (Sosnowieckie Centrum Sztuki),0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,50.285444,19.145611,Sielecki Castle,europe/poland/sosnowiec/sielecki_castle,0.545,1.432,5.22,has_external_url,https://www.zameksielecki.pl/,https://en.wikivoyage.org/wiki/Sosnowiec
europe/netherlands/thehague,The Hague,The Hague,16,165,do,Duinrell,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,52.1472,4.38,Binnenhof,europe/netherlands/thehague/binnenhof,0.353,8.751,11.014,has_external_url,http://www.duinrell.com/,https://en.wikivoyage.org/wiki/The_Hague
europe/denmark/haderslev,Haderslev,Haderslev,4,19,do,StreetDome,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,55.251567,9.505018,Haderslev Dam (The Lake),europe/denmark/haderslev/haderslev_dam,0.299,0.701,0.371,has_external_url,https://www.streetdome.com/,https://en.wikivoyage.org/wiki/Haderslev
northamerica/unitedstates/california/carmel,Carmel,Carmel (California),7,32,see,Gravity Garden,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,36.50588,-121.93599,Carmel Beach,northamerica/unitedstates/california/carmel/carmel_beach,0.231,4.802,5.6,has_external_url,http://www.rockstacker.com/gg010911/index.htm,https://en.wikivoyage.org/wiki/Carmel_%28California%29
australiaandpacific/australia/northernterritory/darwin,Darwin,Darwin,22,61,see,Aviation Heritage Centre,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,-12.424551,130.895494,The Victoria Hotel (The Vic),australiaandpacific/australia/northernterritory/darwin/victoria_hotel,0.526,7.094,7.133,has_external_url,http://www.darwinsairwar.com.au,https://en.wikivoyage.org/wiki/Darwin
europe/slovenia/ljubljana,Ljubljana,Ljubljana,26,111,do,Kinoteka,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,46.05602,14.507873,Butchers' Bridge (Mesarski most),europe/slovenia/ljubljana/butchers_bridge,0.525,0.475,0.67,has_external_url,http://www.kinoteka.si,https://en.wikivoyage.org/wiki/Ljubljana
northamerica/unitedstates/pennsylvania/gettysburg,Gettysburg,Gettysburg,17,30,do,Land of Little Horses Farm Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,39.838539,-77.313174,Dobbin House Tavern,northamerica/unitedstates/pennsylvania/gettysburg/dobbin_house,0.44,7.075,7.067,has_external_url,http://www.landoflittlehorses.com/,https://en.wikivoyage.org/wiki/Gettysburg
asia/vietnam/nhatrang,Nha Trang,Nha Trang,10,66,do,100 Egg Mud Bath,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,12.2098,109.1879,Nha Trang Beach,asia/vietnam/nhatrang/nha_trang_beach,0.387,1.32,10.784,has_external_url,http://www.tramtrung.vn,https://en.wikivoyage.org/wiki/Nha_Trang
northamerica/unitedstates/maryland/ellicott_city,Ellicott City,Ellicott City,9,23,see,Font Hill Wetlands Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,39.2728,-76.8624,Patapsco Valley State Park,northamerica/unitedstates/maryland/ellicott_city/patapsco_valley_state_park,0.449,2.396,2.662,has_external_url,http://co.ho.md.us/Departments.aspx?id=4294969909,https://en.wikivoyage.org/wiki/Ellicott_City
europe/germany/northrhinewestphalia/wuppertal,Wuppertal,Wuppertal,5,15,do,Bergische Museumbahnen,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,51.19138,7.111119,Von der Heydt Museum,europe/germany/northrhinewestphalia/wuppertal/von_der_heydt_museum,0.524,7.727,9.325,has_external_url,https://en.wikipedia.org/wiki/Bergische_Museumsbahnen,https://en.wikivoyage.org/wiki/Wuppertal
europe/unitedkingdom/scotland/greenock,Greenock,Greenock,4,15,see,Scottish Fire & Rescue Service Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,55.948,-4.7557,Free French Memorial,europe/unitedkingdom/scotland/greenock/free_french_memorial,0.373,1.178,0.088,has_external_url,https://sfbheritagetrust.org/scottish-fire-and-rescue-heritage-museum-greenock/,https://en.wikivoyage.org/wiki/Greenock
europe/france/midi/languedoc/montpellier,Montpellier,Montpellier,19,40,do,Visit the zoo,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,43.6396,3.8736,Villa des Cent Regards,europe/france/midi/languedoc/montpellier/villa_des_cent_regards,0.296,2.561,3.163,has_external_url,https://zoo.montpellier.fr/,https://en.wikivoyage.org/wiki/Montpellier
europe/unitedkingdom/scotland/glasgow,Glasgow,Glasgow,32,184,see,Crookston Castle,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,55.835,-4.356,Sloan's,europe/unitedkingdom/scotland/glasgow/sloans,0.435,7.035,7.218,has_external_url,https://www.historicenvironment.scot/visit-a-place/places/crookston-castle/,https://en.wikivoyage.org/wiki/Glasgow
northamerica/unitedstates/westvirginia/morgantown,Morgantown,Morgantown,10,63,do,Dorsey's Knob Park,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,39.596304,-79.958798,Don Knotts Statue,northamerica/unitedstates/westvirginia/morgantown/don_knotts_statue,0.457,3.722,3.722,has_external_url,http://www.boparc.org/dorseys-knob-park.html,https://en.wikivoyage.org/wiki/Morgantown
europe/austria/linz,Linz,Linz,11,63,see,Linz Zoo,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,48.31046,14.26374,Linz Castle,europe/austria/linz/linz_castle,0.526,1.471,1.679,has_external_url,http://www.linz.at/english/tourism/999.asp,https://en.wikivoyage.org/wiki/Linz
europe/italy/veneto/cortina_dampezzo,Cortina d'Ampezzo,Cortina d'Ampezzo,10,66,see,Rinaldo Zardini Paleontological Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,46.54001,12.13144,Basilica dei Santi Filippo e Giacomo,europe/italy/veneto/cortina_dampezzo/basilica_santi_filippo_giacomo,0.522,0.478,0.489,has_external_url,https://www.musei.regole.it/Zardini/index.php,https://en.wikivoyage.org/wiki/Cortina_d%27Ampezzo
europe/serbia/belgrade,Belgrade,Belgrade,16,93,see,Aeronautical Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,44.8189,20.2853,Military Museum,europe/serbia/belgrade/moranbong_war_museum,0.529,13.011,12.658,has_external_url,https://www.muzejvazduhoplovstva.mod.gov.rs,https://en.wikivoyage.org/wiki/Belgrade
europe/hungary/sopron,Sopron,Sopron,9,234,see,Amphitheater,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,47.69234,16.58937,Firewatch Tower,europe/hungary/sopron/firewatch_tower,0.444,0.917,1.497,has_external_url,http://www.muzeum.sopron.hu,https://en.wikivoyage.org/wiki/Sopron
europe/azerbaijan/baku,Baku,Baku,52,148,see,Holy Myrrhbearers Cathedral / Russian Orthodox Church,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,40.3895715,49.8206505,Old City Caravanserais,europe/azerbaijan/baku/caravanserai_old_city,0.329,2.719,1.865,has_external_url,https://baku.eparhia.ru/,https://en.wikivoyage.org/wiki/Baku
europe/portugal/silves,Silves,Silves,0,9,do,Sand City (FIESA),0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,37.1289,-8.331,,,0.0,,11.677,has_external_url,https://sandcity.pt,https://en.wikivoyage.org/wiki/Silves
northamerica/canada/newbrunswick/moncton,Moncton,Moncton,11,50,see,Moncton Acadian Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,46.10379,-64.7856,Downtown Moncton,northamerica/canada/newbrunswick/moncton/downtown_moncton,0.368,1.495,1.279,has_external_url,https://www.umoncton.ca/umcm-maum/,https://en.wikivoyage.org/wiki/Moncton
northamerica/unitedstates/northcarolina/raleigh,Raleigh,Raleigh,14,77,see,Boylan Heights,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,35.773889,-78.651944,The Roast Grill,northamerica/unitedstates/northcarolina/raleigh/the_roast_grill,0.24,1.062,1.366,has_external_url,http://www.boylanheights.org,https://en.wikivoyage.org/wiki/Raleigh
europe/sweden/visby,Visby,Visby,14,48,do,Fenomenalen Science Centre,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,57.636875,18.287027,Almedalen,europe/sweden/visby/almedalen,0.529,0.471,0.663,has_external_url,http://www.fenomenalen.se/,https://en.wikivoyage.org/wiki/Visby
europe/unitedkingdom/england/bristol_plymouth_and_the_south_west/bristol,Bristol,Bristol,31,168,see,Purdown AA Battery,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,51.48591,-2.56108,Bristol Museum & Art Gallery,europe/unitedkingdom/england/bristol_plymouth_and_the_south_west/bristol/bristol_museum,0.417,4.449,4.364,has_external_url,http://wikimapia.org/20926390/Purdown-Hill-HAA-Battery,https://en.wikivoyage.org/wiki/Bristol
europe/slovakia/kremnica,Kremnica,Kremnica,6,20,do,Skalka ski center,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,48.7392,18.9951,Krahule Ski Resort,europe/slovakia/kremnica/krahule_ski_resort,0.514,4.883,6.896,has_external_url,http://www.skalkaarena.sk/,https://en.wikivoyage.org/wiki/Kremnica
asia/iran/tabriz,Tabriz,Tabriz,25,46,see,Tabriz Meuseum of Natural History,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,38.06399,46.322294,Tarbiat Street,asia/iran/tabriz/tarbiat_street,0.426,2.881,2.403,has_external_url,http://as.doe.ir/Portal/File/ShowFile.aspx?ID=52228612-92a1-4afe-bea5-d3c1125c5364,https://en.wikivoyage.org/wiki/Tabriz
northamerica/unitedstates/florida/keywest,Key West,Key West,10,59,see,Key West Art and Historical Society Museum,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,24.5523266,-81.7548609,Ernest Hemingway Home and Museum,northamerica/unitedstates/florida/keywest/hemingway_home,0.459,4.7,2.561,has_external_url,http://www.kwahs.org/visit/fort-east-martello/,https://en.wikivoyage.org/wiki/Key_West
northamerica/unitedstates/montana/kalispell,Kalispell,Kalispell,5,23,see,Glacier Range Riders,0.93,candidate,has coordinates; has description; high-value type; has external URL; strong travel term,48.29734,-114.35747,Flathead Lake,northamerica/unitedstates/montana/kalispell/flathead_lake,0.364,38.229,11.034,has_external_url,https://gorangeriders.com,https://en.wikivoyage.org/wiki/Kalispell
