world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
northamerica/unitedstates/missouri/jeffersoncity,Jefferson City,Jefferson City,13,62,do,Prison Brews,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Capitol City Brewing Company,northamerica/unitedstates/missouri/jeffersoncity/capitol_city_brewing,0.4,,,missing_coordinates; has_external_url,http://www.prisonbrews.com/,https://en.wikivoyage.org/wiki/Jefferson_City
europe/france/alpes/lyon,Lyon,Lyon,21,156,do,Théâtre des Célestins,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Musée Miniature et Cinéma,europe/france/alpes/lyon/musee_miniature_cinema,0.439,,,missing_coordinates; has_external_url,http://www.celestins-lyon.org,https://en.wikivoyage.org/wiki/Lyon
europe/netherlands/haarlem,Haarlem,Haarlem,17,53,do,Comic convention,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Molen de Adriaan,europe/netherlands/haarlem/molen_de_adriaan,0.414,,,missing_coordinates; has_external_url,http://www.stripdagenhaarlem.nl,https://en.wikivoyage.org/wiki/Haarlem
northamerica/unitedstates/vermont/brattleboro,Brattleboro,Brattleboro,7,18,do,Brattleboro Farmer's Market,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Brattleboro Museum and Art Center,northamerica/unitedstates/vermont/brattleboro/brattleboro_museum,0.533,,,missing_coordinates; has_external_url,http://www.brattleborofarmersmarket.com/,https://en.wikivoyage.org/wiki/Brattleboro
northamerica/mexico/islamujeres,Isla Mujeres,Isla Mujeres,9,31,do,Aqua Adventures,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Playa Norte,northamerica/mexico/islamujeres/playa_norte,0.462,,,missing_coordinates; has_external_url,http://www.diveislamujeres.com/,https://en.wikivoyage.org/wiki/Isla_Mujeres
europe/spain/galicia/ponferrada,Ponferrada,Ponferrada,8,14,see,Radio Museum,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,La Fábrica de Luz — Museo de la Energía,europe/spain/galicia/ponferrada/la_fabrica_de_luz,0.4,,,missing_coordinates; has_external_url,https://www.ponferrada.org/turismo/es/museos/museo-radio-luis-olmo,https://en.wikivoyage.org/wiki/Ponferrada
northamerica/unitedstates/virginia/roanoke,Roanoke,Roanoke,16,22,see,Booker T Washington National Monument,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,O. Winston Link Museum,northamerica/unitedstates/virginia/roanoke/o_winston_link_museum,0.483,,,missing_coordinates; has_external_url,https://www.nps.gov/bowa/index.htm,https://en.wikivoyage.org/wiki/Roanoke
northamerica/unitedstates/washington/mtrainiernp,Mt. Rainier National Park,Mount Rainier National Park,0,61,do,Carbon River Rain Forest Nature Trail,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,,,0.0,,,missing_coordinates; has_external_url,https://www.nps.gov/mora/planyourvisit/day-hiking-at-mount-rainier.htm,https://en.wikivoyage.org/wiki/Mount_Rainier_National_Park
northamerica/unitedstates/idaho/boise,Boise,Boise,14,73,do,Art In the Park,0.63,candidate,has description; high-value type; has external URL; strong travel term,,,Bar Gernika,northamerica/unitedstates/idaho/boise/bar_gernika,0.455,,,missing_coordinates; has_external_url,http://www.boiseartmuseum.org/art-in-the-park/,https://en.wikivoyage.org/wiki/Boise
southamerica/bolivia/salar_of_uyuni,Salar de Uyuni,Salar de Uyuni,0,24,see,Laguna Verde,0.63,candidate,has coordinates; has description; high-value type,-22.795,-67.84,,,0.0,,290.028,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Salar_de_Uyuni
asia/china/hubei/enshi,Enshi,Enshi,4,42,see,Shennong Stream,0.63,candidate,has coordinates; has description; high-value type,31.048249,110.332056,Enshi Yulu Tea,asia/china/hubei/enshi/enshi_yulu_tea,0.414,118.151,118.151,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Enshi
asia/china/shaanxi/yan_an,Yan'an,Yan'an,4,20,see,The Mausoleum of the Yellow Emperor,0.63,candidate,has coordinates; has description; high-value type,35.585284,109.271227,Zaoyuan (Date Garden) Revolutionary Site,asia/china/shaanxi/yan_an/zaoyuan_revolutionary_site,0.264,115.518,113.948,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Yan%27an
europe/hungary/budapest,Budapest,Budapest,57,94,see,Eger,0.63,candidate,has coordinates; has description; high-value type,47.907137,20.376098,Visegrád,europe/hungary/budapest/visegradvisegrd,0.5,105.6,109.836,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Budapest
asia/thailand/surat_thani,Surat Thani,Surat Thani,3,147,see,Wat Khao Suwanpradit,0.63,candidate,has coordinates; has description; high-value type,9.320174,99.684612,Chaiya and the Srivijaya Temples,asia/thailand/surat_thani/chaiya_srivijaya_temples,0.333,,95.17,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Surat_Thani
asia/china/xinjiangprovince/burqin,Burqin,Burqin,8,15,do,Horse Riding.Horse Sleigh,0.63,candidate,has coordinates; has description; high-value type,48.611709,87.481154,Kaba River Valley,asia/china/xinjiangprovince/burqin/kaba_river,0.333,103.703,110.437,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Burqin
asia/thailand/surat_thani,Surat Thani,Surat Thani,3,147,see,514 Base Historical Learning Centre,0.63,candidate,has coordinates; has description; high-value type,8.736246,99.024024,Tapee River Waterfront,asia/thailand/surat_thani/tapee_river_waterfront,0.386,,84.051,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Surat_Thani
asia/china/zhejiang/ningbo,Ningbo,Ningbo,50,112,see,Shipu Harbor,0.63,candidate,has coordinates; has description; high-value type,29.2114,121.9434,Sacred Heart Cathedral,asia/china/zhejiang/ningbo/sacred_heart_cathedral,0.353,82.594,82.206,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Ningbo
asia/china/innermongolia/baotou,Baotou,Baotou,3,9,see,Shiguai District Section of the Great Wall,0.63,candidate,has coordinates; has description; high-value type,35.727647,113.780818,Xiangshawan — Resonant Sand Ravine,asia/china/innermongolia/baotou/xiangshawan,0.314,603.617,647.376,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Baotou
asia/china/xinjiangprovince/burqin,Burqin,Burqin,8,15,see,Kanas Lake,0.63,candidate,has coordinates; has description; high-value type,48.826901,87.053751,Kanas Approach Road,asia/china/xinjiangprovince/burqin/kanas_approach_road,0.483,75.372,125.503,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Burqin
africa/southafrica/krugernationalpark,Kruger National Park,Kruger National Park,7,74,see,Lake Panic Bird Hide,0.63,candidate,has coordinates; has description; high-value type,-24.9814,31.5661,Lower Sabie Camp,africa/southafrica/krugernationalpark/lower_sabie_camp,0.389,38.376,110.423,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Kruger_National_Park
southamerica/bolivia/salar_of_uyuni,Salar de Uyuni,Salar de Uyuni,0,24,see,Pulacayo,0.63,candidate,has coordinates; has description; high-value type,-20.3892,-66.7003,,,0.0,,87.418,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Salar_de_Uyuni
asia/china/shaanxi/yulin,Yulin,Yulin (Shaanxi),4,36,do,Yuxi river,0.63,candidate,has coordinates; has description; high-value type,44.290578,126.52992,Shimao Ruins,asia/china/shaanxi/yulin/shimao_ruins,0.364,1497.365,1550.97,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Yulin_%28Shaanxi%29
australiaandpacific/australia/victoria/midura,Mildura,Mildura,9,11,see,Patchewollock,0.63,candidate,has coordinates; has description; high-value type,-35.3756,142.2035,Stefano's,australiaandpacific/australia/victoria/midura/stefanos_mildura,0.273,132.589,132.619,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Mildura
asia/china/shandong_province/taian,Tai'an,Tai'an,14,35,see,Dongping Lake Scenic Area,0.63,candidate,has coordinates; has description; high-value type,35.43,116.2,Tongtian Street,asia/china/shandong_province/taian/tongtian_street,0.45,119.382,116.815,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Tai%27an
asia/china/hubei/enshi,Enshi,Enshi,4,42,do,Jigong Mountain Scenic Area,0.63,candidate,has coordinates; has description; high-value type,29.428194,108.963704,Enshi Yulu Tea,asia/china/hubei/enshi/enshi_yulu_tea,0.293,106.618,106.618,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Enshi
asia/china/heilongjiang/harbin,Harbin,Harbin,7,108,see,Yabuli,0.63,candidate,has coordinates; has description; high-value type,44.77976,128.46527,Daoli District,asia/china/heilongjiang/harbin/daoli_district,0.3,180.824,180.396,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Harbin
europe/serbia/kosovoprovince/gjakova,Gjakova,Gjakova,5,58,do,Radoniqi Lake,0.63,candidate,has coordinates; has description; high-value type,20.41764,42.48845,Hadum Mosque,europe/serbia/kosovoprovince/gjakova/hadum_mosque,0.32,3196.579,3196.566,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Gjakova
asia/thailand/surat_thani,Surat Thani,Surat Thani,3,147,see,Laem Thuat Pier,0.63,candidate,has coordinates; has description; high-value type,9.33684,99.68231,Tapee River Waterfront,asia/thailand/surat_thani/tapee_river_waterfront,0.324,,94.616,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Surat_Thani
asia/china/shanxiprovince/jincheng,Jincheng,Jincheng,8,29,see,Jue Mountain,0.63,candidate,has coordinates; has description; high-value type,35.0,112.0,Taihang Mountain Scenery,asia/china/shanxiprovince/jincheng/taihang_mountain_scenery,0.5,120.067,94.482,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Jincheng
africa/southafrica/krugernationalpark,Kruger National Park,Kruger National Park,7,74,see,Nthandanyathi Hide,0.63,candidate,has coordinates; has description; high-value type,-25.2073,31.9596,Olifants Rest Camp,africa/southafrica/krugernationalpark/olifants_camp,0.278,136.132,141.583,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Kruger_National_Park
northamerica/unitedstates/utah/saltlakecity,Salt Lake City,Salt Lake City,62,174,do,Utah Grizzlies,0.63,candidate,has coordinates; has description; high-value type,40.702722,111.950417,Utah Olympic Park,northamerica/unitedstates/utah/saltlakecity/lavell_edwards_stadium,0.452,9944.391,9933.828,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Salt_Lake_City
asia/thailand/surat_thani,Surat Thani,Surat Thani,3,147,see,Bang Num Jerd Pier,0.63,candidate,has coordinates; has description; high-value type,9.316136,99.733985,Tapee River Waterfront,asia/thailand/surat_thani/tapee_river_waterfront,0.35,,100.584,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Surat_Thani
asia/china/jiangxi/jingdezhen,Jingdezhen,Jingdezhen,7,15,see,Site of ancient porcelain kiln in Hu Tian,0.63,candidate,has coordinates; has description; high-value type,39.96,116.48,Ancient Kiln Folk Customs Museum,asia/china/jiangxi/jingdezhen/ancient_kiln_museum,0.438,1188.071,1188.274,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Jingdezhen
asia/china/anhui/huaibei,Huaibei,Huaibei,5,33,see,Tomb of Gong Ji,0.63,candidate,has coordinates; has description; high-value type,33.1,116.8,Longjishan Sky Road,asia/china/anhui/huaibei/longjishan_sky_road,0.294,94.629,96.74,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Huaibei
asia/thailand/surat_thani,Surat Thani,Surat Thani,3,147,see,Ang Nam Pood,0.63,candidate,has coordinates; has description; high-value type,8.62253,98.9805,Night Markets and Southern Thai Food,asia/thailand/surat_thani/night_markets_and_local_food,0.333,,95.394,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Surat_Thani
