world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
asia/indonesia/rajaampat,Raja Ampat,Raja Ampat,5,15,do,Yeben Shallow,0.67,candidate,has coordinates; high-value type,-0.48803172192814936,130.32912642583426,Manta Sandy,asia/indonesia/rajaampat/manta_sandy,0.333,40.235,34.604,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Raja_Ampat
asia/turkey/van,Van,Van,12,21,see,Vanadokya Fairy Chimneys,0.67,candidate,has coordinates; high-value type,38.2106,44.2742,Van Fortress,asia/turkey/van/van_fortress,0.444,87.686,55.194,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Van
europe/moldova/soroca,Soroca,Soroca,10,8,see,"""Rudy""",0.67,candidate,has coordinates; high-value type,48.318889,27.876667,Candle of Gratitude,europe/moldova/soroca/candle_of_gratitude,0.261,35.465,36.12,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Soroca
southamerica/chile/santiago,Santiago,Santiago,50,20,do,Viña Emiliana,0.67,candidate,has coordinates; high-value type,-33.35882,-71.30955,Barrio Italia,southamerica/chile/santiago/barrio_italia,0.5,64.379,60.27,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Santiago
europe/ukraine/lviv,Lviv,Lviv,12,176,see,Brody,0.67,candidate,has coordinates; has description; high-value type; strong travel term,50.083,25.145,Lvivska Brewery,europe/ukraine/lviv/lvivska_brewery,0.3,84.56,84.029,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Lviv
asia/china/shaanxi/yulin,Yulin,Yulin (Shaanxi),4,36,do,Fugu County Ancient City of Ming and Qing Dynasties,0.67,candidate,has coordinates; has description; high-value type; strong travel term,39.528744,110.989341,Lake Hongjiannao,asia/china/shaanxi/yulin/lake_hongjiannao,0.299,106.426,177.317,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Yulin_%28Shaanxi%29
asia/iran/kashan,Kashan,Kashan,7,30,see,Niasar,0.67,candidate,has coordinates; high-value type,33.9716,51.1428,Fin Garden,asia/iran/kashan/fin_garden,0.375,21.379,27.729,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Kashan
northamerica/mexico/merida,Mérida,Mérida (Mexico),23,119,do,Izamal,0.67,candidate,has coordinates; high-value type,20.9323277,-89.0185301,Plaza Mayor,northamerica/mexico/merida/plaza_mayor,0.471,62.923,62.933,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/M%C3%A9rida_%28Mexico%29
asia/china/jilin/baicheng,Baicheng,Baicheng,4,21,see,Chaganhaote Tourism Development Zone,0.67,candidate,has coordinates; has description; high-value type; strong travel term,42.721069,115.41817200000003,Xianghai National Nature Reserve,asia/china/jilin/baicheng/xianghai_nature_reserve,0.324,614.796,672.818,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Baicheng
australiaandpacific/australia/westernaustralia/karratha,Karratha,Karratha,4,16,see,Point Samson,0.67,candidate,has coordinates; high-value type,-20.633,117.2,Cossack Historic Town,australiaandpacific/australia/westernaustralia/karratha/cossack,0.364,6.324,38.414,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Karratha
asia/turkey/trabzon,Trabzon,Trabzon,5,75,see,Uzungöl,0.67,candidate,has coordinates; high-value type,40.619,40.292,Trabzon Museum,asia/turkey/trabzon/trabzon_museum,0.286,64.087,63.947,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Trabzon
asia/china/hunan/yongzhou,Yongzhou,Yongzhou,3,13,see,Ningyuan Temple of Culture,0.67,candidate,has coordinates; has description; high-value type; strong travel term,25.590994,111.937564,Liuzi Temple,asia/china/hunan/yongzhou/liuzi_temple,0.474,77.627,101.612,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Yongzhou
europe/france/east/burgundy/vezelay,Vézelay,Vézelay,4,11,see,Château de Bazoches,0.67,candidate,has coordinates; has description; high-value type; strong travel term,3.795,47.3808,La Colline Éternelle (The Eternal Hill),europe/france/east/burgundy/vezelay/colline_eternelle,0.312,6396.165,6396.13,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/V%C3%A9zelay
europe/spain/centralspain/zamora,Zamora,Zamora (Spain),5,28,see,Rei Alfonso Henriques Foundation,0.67,candidate,has coordinates; high-value type,41.4976,-5.7496,Iglesia de la Magdalena,europe/spain/centralspain/zamora/iglesia_de_la_magdalena,0.327,26.888,26.356,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Zamora_%28Spain%29
asia/china/shanxiprovince/linfen,Linfen,Linfen,6,36,see,Hukou Waterfall,0.67,candidate,has coordinates; has description; high-value type; strong travel term,36.136,110.444,"Dahuaishu Immigration Memorial, Hongtong",asia/china/shanxiprovince/linfen/dahuaishu_memorial,0.37,111.006,96.715,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Linfen
asia/turkey/antalya,Antalya,Antalya,50,44,see,Sillyon,0.67,candidate,has coordinates; high-value type,36.9925,30.9897,Lycian Way,asia/turkey/antalya/lycian_way,0.353,64.924,28.069,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Antalya
asia/thailand/hatyai,Hat Yai,Hat Yai,9,109,see,Thale Noi Waterfowl Reserve,0.67,candidate,has coordinates; has description; high-value type; strong travel term,7.777972,100.122769,Khlong Hae Floating Market,asia/thailand/hatyai/khlong_hae_floating_market,0.377,90.03,93.798,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Hat_Yai
asia/vietnam/haiphong,Haiphong,Haiphong,15,19,see,King Chu Cavern,0.67,candidate,has coordinates; high-value type,21.031694,106.509278,Bạch Đằng River,asia/vietnam/haiphong/bach_dang_river,0.5,27.432,25.859,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Haiphong
europe/greece/thassos_island,Thassos,Thasos,14,112,see,Scenic circular route,0.67,candidate,has coordinates; has description; high-value type; strong travel term,24.69456,24.69456,Ypsario Mountain,europe/greece/thassos_island/ypsario_mountain,0.378,1780.093,1778.001,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Thasos
asia/china/shandong_province/dezhou,Dezhou,Dezhou,3,33,do,Century Park,0.67,candidate,has coordinates; has description; high-value type; strong travel term,37.729256,117.206913,Tomb of Sultan Paduka Pahala,asia/china/shandong_province/dezhou/sulu_sultan_tomb,0.3,85.322,84.868,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Dezhou
northamerica/mexico/puebla,Puebla,Puebla,14,54,do,Atlixco,0.67,candidate,has coordinates; high-value type,18.9080799,-98.4357113,Barrio de los Sapos,northamerica/mexico/puebla/barrio_de_los_sapos,0.316,29.173,28.314,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Puebla
asia/indonesia/java/surabaya,Surabaya,Surabaya,12,138,see,Masjid Muhammad Cheng Hoo,0.67,candidate,has coordinates; has description; high-value type; strong travel term,-3.024451,104.777883,Masjid Ampel,asia/indonesia/java/surabaya/masjid_ampel,0.541,998.246,998.571,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Surabaya
asia/indonesia/wakatobi,Wakatobi,Wakatobi,0,26,do,One Melangka Beach,0.67,candidate,has coordinates; has description; high-value type; strong travel term,-5.954474444310338,123.9794871699263,,,0.0,,83.371,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Wakatobi
australiaandpacific/australia/westernaustralia/karratha,Karratha,Karratha,4,16,see,Roebourne,0.67,candidate,has coordinates; high-value type,-20.767,117.15,Cossack Historic Town,australiaandpacific/australia/westernaustralia/karratha/cossack,0.267,9.802,31.593,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Karratha
europe/spain/galicia/ourense,Ourense,Ourense,7,17,see,San Francisco,0.67,candidate,has coordinates; high-value type,42.3371,-7.8605,Parque de San Lázaro,europe/spain/galicia/ourense/parque_san_lazaro,0.4,,31.007,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Ourense
northamerica/unitedstates/nevada/reno,Reno,Reno,15,64,do,Alpine Meadows,0.67,candidate,has coordinates; high-value type,39.164455,-120.238688,Ole Tyme Saloon,northamerica/unitedstates/nevada/reno/ole_tyme_saloon,0.414,51.093,54.405,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Reno
southamerica/chile/sanpedrodeatacama,San Pedro de Atacama,San Pedro de Atacama,5,29,see,Lagunas Altiplanicas,0.67,candidate,has coordinates; has description; high-value type; strong travel term,-23.733333,-67.783333,Museo Gustavo Le Paige,southamerica/chile/sanpedrodeatacama/museo_le_paige,0.308,100.91,100.863,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/San_Pedro_de_Atacama
asia/turkey/bodrum,Bodrum,Bodrum,9,29,see,Uyku Vadisi,0.67,candidate,has coordinates; high-value type,37.1917,27.7577,Bodrum Peninsula,asia/turkey/bodrum/bodrum_peninsula,0.222,41.975,33.867,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Bodrum
asia/china/hunan/zhuzhou,Zhuzhou,Zhuzhou,4,48,see,Yanling Shennong Valley National Forest Park,0.67,candidate,has coordinates; has description; high-value type; strong travel term,26.500532,114.005641,Shennong Tower,asia/china/hunan/zhuzhou/shennong_tower,0.448,171.381,171.531,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Zhuzhou
europe/spain/canaryislands/fuerteventura,Fuerteventura,Fuerteventura,6,6,see,Villa Winter,0.67,candidate,has coordinates; high-value type,28.10181,-14.37506,Playa de Cofete,europe/spain/canaryislands/fuerteventura/playa_de_cofete,0.417,2.03,49.162,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Fuerteventura
northamerica/mexico/monterrey,Monterrey,Monterrey,13,31,do,Saltillo,0.67,candidate,has coordinates; high-value type,25.4380674,-100.9720521,Barrio Antiguo,northamerica/mexico/monterrey/barrio_antiguo,0.364,71.636,71.17,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Monterrey
africa/congobrazzaville/pointenoire,Pointe-Noire,Pointe-Noire,9,12,do,Conkouati-Douli National Park,0.67,candidate,has coordinates; has description; high-value type; strong travel term,-3.9054,11.5425,Musée Régional de Diosso (Mâ Loango),africa/congobrazzaville/pointenoire/diosso_museum,0.36,85.551,103.236,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Pointe-Noire
asia/thailand/surat_thani,Surat Thani,Surat Thani,3,147,see,Nong Thung Tong,0.67,candidate,has coordinates; has description; high-value type; strong travel term,8.84762,99.24386,Night Markets and Southern Thai Food,asia/thailand/surat_thani/night_markets_and_local_food,0.275,,82.548,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Surat_Thani
asia/jordan/madaba,Madaba,Madaba,8,17,see,Wadi Mujib,0.67,candidate,has coordinates; high-value type,31.466624,35.573677,Madaba Map (Church of St George),asia/jordan/madaba/madaba_map,0.4,34.862,34.779,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Madaba
africa/southafrica/krugernationalpark,Kruger National Park,Kruger National Park,7,74,see,Orpen Boulders,0.67,candidate,has coordinates; has description; high-value type; strong travel term,-24.8794142,31.7648656,Lower Sabie Camp,africa/southafrica/krugernationalpark/lower_sabie_camp,0.267,30.806,101.335,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Kruger_National_Park
asia/turkey/trabzon,Trabzon,Trabzon,5,75,see,Sürmene,0.67,candidate,has coordinates; high-value type,40.914,40.112,Fatih Mosque (Chrysokephalos),asia/turkey/trabzon/fatih_mosque,0.316,34.461,33.785,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Trabzon
africa/southafrica/krugernationalpark,Kruger National Park,Kruger National Park,7,74,see,Stevenson-Hamilton Memorial,0.67,candidate,has coordinates; has description; high-value type; strong travel term,-25.1035,31.5961,Sabi Sand Game Reserve,africa/southafrica/krugernationalpark/sabi_sand_reserve,0.245,41.887,124.064,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Kruger_National_Park
asia/thailand/surat_thani,Surat Thani,Surat Thani,3,147,see,Bor Numtip,0.67,candidate,has coordinates; has description; high-value type; strong travel term,9.165462,99.589037,Tapee River Waterfront,asia/thailand/surat_thani/tapee_river_waterfront,0.188,,89.799,needs_external_source; far_from_parent,,https://en.wikivoyage.org/wiki/Surat_Thani
europe/hungary/miskolc,Miskolc,Miskolc,8,82,see,Bánkút,0.67,candidate,has coordinates; high-value type,48.1038995,20.396567,Bükk National Park,europe/hungary/miskolc/bukk_national_park,0.417,15.907,29.214,needs_external_source; day_trip_review,,https://en.wikivoyage.org/wiki/Miskolc
