world66_path,world66_title,wikivoyage_title,world66_pois,wikivoyage_listings,wv_type,wv_name,candidate_score,candidate_status,reason,wv_lat,wv_lng,best_w66_title,best_w66_path,best_match_score,best_distance_km,parent_distance_km,candidate_flags,external_url,source_url
northamerica/unitedstates/arkansas/littlerock,Little Rock,Little Rock,14,93,do,Cinemark Colonel Glenn and XD,0.77,candidate,has coordinates; high-value type,34.70879,-92.40618,River Market District,northamerica/unitedstates/arkansas/littlerock/river_market_district,0.36,13.253,11.447,needs_external_source,,https://en.wikivoyage.org/wiki/Little_Rock
southamerica/brazil/iguacufalls,Iguaçu Falls,Iguaçu Falls,1,14,see,river bank,0.77,candidate,has coordinates; high-value type,-25.6871,-54.4396,Itaipu Dam,southamerica/brazil/iguacufalls/itaipu_dam,0.2,31.864,0.817,needs_external_source,,https://en.wikivoyage.org/wiki/Igua%C3%A7u_Falls
europe/italy/puglia/gravina_in_puglia,Gravina in Puglia,Gravina di Puglia,7,71,see,St. Stephan's crypt,0.77,candidate,has coordinates; high-value type,40.810788,16.409636,The Gravina Ravine,europe/italy/puglia/gravina_in_puglia/gravina_ravine,0.342,0.658,1.487,needs_external_source,,https://en.wikivoyage.org/wiki/Gravina_di_Puglia
africa/liberia/monrovia,Monrovia,Monrovia,15,19,do,Samuel Kanyon Doe Sports Complex,0.77,candidate,has coordinates; high-value type,6.257017,-10.702067,Masonic Temple,africa/liberia/monrovia/masonic_temple,0.391,14.061,13.479,needs_external_source,,https://en.wikivoyage.org/wiki/Monrovia
europe/ukraine/donetsk,Donetsk,Donetsk,12,124,do,Yuvileyny Concert hall,0.77,candidate,has coordinates; high-value type,47.96761,37.92871,Arena City Bar,europe/ukraine/donetsk/arena_city_bar,0.389,10.18,10.793,needs_external_source,,https://en.wikivoyage.org/wiki/Donetsk
southamerica/brazil/ouropreto,Ouro Preto,Ouro Preto,15,48,do,Maria Fumaça,0.77,candidate,has coordinates; high-value type,-20.3908789,-43.5067847,Basílica de Nossa Senhora do Pilar,southamerica/brazil/ouropreto/basilica_nossa_senhora_pilar,0.542,0.458,0.667,needs_external_source,,https://en.wikivoyage.org/wiki/Ouro_Preto
europe/serbia/kosovoprovince/gjilan,Gjilan,Gjilani,7,30,see,Hill of Martyrs,0.77,candidate,has coordinates; high-value type,42.45777,21.458,Gjilan City Park,europe/serbia/kosovoprovince/gjilan/gjilan_city_park,0.387,1.025,1.119,needs_external_source,,https://en.wikivoyage.org/wiki/Gjilani
europe/spain/canaryislands/lanzarote/teguise,Teguise,Teguise,8,23,see,Casa del Agua,0.77,candidate,has coordinates; high-value type,29.1402,-13.5255,Castillo de Santa Bárbara,europe/spain/canaryislands/lanzarote/teguise/castillo_santa_barbara,0.452,9.453,9.607,needs_external_source,,https://en.wikivoyage.org/wiki/Teguise
europe/unitedkingdom/scotland/orkneys/kirkwall,Kirkwall,Kirkwall,6,16,see,Rennibister Earth House,0.77,candidate,has coordinates; high-value type,58.996,-3.051,St Magnus Cathedral,europe/unitedkingdom/scotland/orkneys/kirkwall/st_magnus_cathedral,0.333,5.478,5.45,needs_external_source,,https://en.wikivoyage.org/wiki/Kirkwall
asia/philippines/baler,Baler,Baler,4,46,see,Dimadimalangat Rock Formation,0.77,candidate,has coordinates; high-value type,15.7623,121.5995,Ditumabo Falls,asia/philippines/baler/ditumabo_falls,0.372,10.244,3.952,needs_external_source,,https://en.wikivoyage.org/wiki/Baler
europe/ireland/youghal,Youghal,Youghal,7,8,see,Knockadoon Head,0.77,candidate,has coordinates; high-value type,51.88,-7.86,Youghal Town Walls,europe/ireland/youghal/youghal_town_walls,0.364,8.072,7.811,needs_external_source,,https://en.wikivoyage.org/wiki/Youghal
europe/spain/cantabria/santander,Santander,Santander,16,48,see,Panteón del Inglés,0.77,candidate,has coordinates; high-value type,43.4931,-3.8061,Restaurante Cañadío,europe/spain/cantabria/santander/restaurante_cañadio,0.424,3.614,3.484,needs_external_source,,https://en.wikivoyage.org/wiki/Santander
asia/india/westbengal/asansol,Asansol,Asansol,7,17,do,Rabindra Bhawan,0.77,candidate,has coordinates; high-value type,23.69283,86.95281,"Nehru Park, Burnpur",asia/india/westbengal/asansol/nehru_park_burnpur,0.364,6.568,2.313,needs_external_source,,https://en.wikivoyage.org/wiki/Asansol
europe/albania/elbasan,Elbasan,Elbasan,8,29,see,Ad Quintum,0.77,candidate,has coordinates; high-value type,41.0942,20.0155,Restaurant Skampini,europe/albania/elbasan/restaurant_skampini,0.345,5.948,5.955,needs_external_source,,https://en.wikivoyage.org/wiki/Elbasan
southamerica/chile/sanpedrodeatacama,San Pedro de Atacama,San Pedro de Atacama,5,29,do,two upper sunset viewpoints,0.77,candidate,has coordinates; high-value type,-22.91674,-68.25374,El Tatio Geysers,southamerica/chile/sanpedrodeatacama/el_tatio_geysers,0.35,69.875,5.392,needs_external_source,,https://en.wikivoyage.org/wiki/San_Pedro_de_Atacama
europe/france/normandybrittany/nantes,Nantes,Nantes,11,41,see,Île de Versailles,0.77,candidate,has coordinates; high-value type,47.226,-1.554,Jardin des Plantes,europe/france/normandybrittany/nantes/jardin_des_plantes,0.417,1.119,0.819,needs_external_source,,https://en.wikivoyage.org/wiki/Nantes
northamerica/thecaribbean/grenada/carriacou,Carriacou,Carriacou,3,12,see,Mabouye,0.77,candidate,has coordinates; high-value type,12.4866,-61.4929,Carriacou Regatta,northamerica/thecaribbean/grenada/carriacou/windward/regatta,0.333,5.56,4.833,needs_external_source,,https://en.wikivoyage.org/wiki/Carriacou
europe/denmark/aarhus,Aarhus,Aarhus,12,232,see,Mexico,0.77,candidate,has coordinates; high-value type,56.1059361,10.2057737,Cirkuskroen,europe/denmark/aarhus/cirkuskroen,0.235,5.736,4.878,needs_external_source,,https://en.wikivoyage.org/wiki/Aarhus
europe/germany/schleswigholstein/north_frisian_islands,North Frisian Islands,North Frisian Islands,6,5,see,Langeneß,0.77,candidate,has coordinates; high-value type,54.64,8.601667,The Halligen,europe/germany/schleswigholstein/north_frisian_islands/the_halligen,0.533,4.661,10.972,needs_external_source,,https://en.wikivoyage.org/wiki/North_Frisian_Islands
europe/unitedkingdom/manisleof/laxey,Laxey,Laxey,4,11,see,Cashtal yn Ard,0.77,candidate,has coordinates; high-value type,54.2754,-4.3632,Snaefell Mountain Railway,europe/unitedkingdom/manisleof/laxey/snaefell_mountain_railway,0.359,5.573,5.612,needs_external_source,,https://en.wikivoyage.org/wiki/Laxey
europe/spain/spanishcostas/calpe,Calpe,Calpe,4,30,do,Platja de l'Arenal-Bol,0.77,candidate,has coordinates; high-value type,38.6418,0.0544,Banos de la Reina,europe/spain/spanishcostas/calpe/banos_de_la_reina,0.4,0.714,0.781,needs_external_source,,https://en.wikivoyage.org/wiki/Calpe
africa/cameroon/yaound,Yaoundé,Yaoundé,13,116,see,DR Congo,0.77,candidate,has coordinates; high-value type,3.89397,11.5161,Marché de Mokolo,africa/cameroon/yaound/mokolo_market,0.4,2.005,2.838,needs_external_source,,https://en.wikivoyage.org/wiki/Yaound%C3%A9
europe/ireland/bantry,Bantry,Bantry,15,15,see,Gougane Barra,0.77,candidate,has coordinates; high-value type,51.839,-9.319,Organico Café,europe/ireland/bantry/organico_cafe,0.48,19.874,19.943,needs_external_source,,https://en.wikivoyage.org/wiki/Bantry
europe/ireland/galway,Galway,Galway,11,67,see,Merlin,0.77,candidate,has coordinates; high-value type,53.28,-8.998,Tigh Neachtáin,europe/ireland/galway/tigh_neachtain,0.3,3.842,3.451,needs_external_source,,https://en.wikivoyage.org/wiki/Galway
asia/iran/kashan,Kashan,Kashan,7,30,see,Al-e-Yaseen House,0.77,candidate,has coordinates; high-value type,33.9873,51.4624,Tabatabaei House,asia/iran/kashan/tabatabaei_house,0.545,1.964,1.798,needs_external_source,,https://en.wikivoyage.org/wiki/Kashan
asia/turkey/bodrum,Bodrum,Bodrum,9,29,see,Pedasa,0.77,candidate,has coordinates; high-value type,37.068,27.4218,Bodrum Peninsula,asia/turkey/bodrum/bodrum_peninsula,0.364,9.889,3.818,needs_external_source,,https://en.wikivoyage.org/wiki/Bodrum
europe/finland/turku,Turku,Turku,5,262,see,The riverside,0.77,candidate,has coordinates; high-value type,60.4554,22.2762,Aura River,europe/finland/turku/aura_river,0.526,0.912,0.659,needs_external_source,,https://en.wikivoyage.org/wiki/Turku
asia/turkey/bodrum,Bodrum,Bodrum,9,29,see,Windmills,0.77,candidate,has coordinates; high-value type,37.0251,27.4138,Gümüşlük,asia/turkey/bodrum/gumusluk,0.25,14.52,1.818,needs_external_source,,https://en.wikivoyage.org/wiki/Bodrum
europe/italy/piemonte/turin,Turin,Turin,55,105,do,Villa La Tesoriera,0.77,candidate,has coordinates; high-value type,45.0769,7.6385,Via Roma,europe/italy/piemonte/turin/via_roma_shopping,0.522,3.547,3.6,needs_external_source,,https://en.wikivoyage.org/wiki/Turin
europe/unitedkingdom/scotland/skye/dunvegan,Dunvegan,Dunvegan,7,9,do,MacLeod's Table North,0.77,candidate,has coordinates; high-value type,57.406,-6.629,Eilean Mòr and the Seal Islands,europe/unitedkingdom/scotland/skye/dunvegan/eilean_mor_seal_islands,0.333,4.257,4.448,needs_external_source,,https://en.wikivoyage.org/wiki/Dunvegan
europe/sweden/gothenburg,Gothenburg,Gothenburg,15,116,see,Bellevuemoskén,0.77,candidate,has coordinates; high-value type,57.7302,12.0233,Slottsskogen,europe/sweden/gothenburg/slottsskogen,0.385,6.939,4.206,needs_external_source,,https://en.wikivoyage.org/wiki/Gothenburg
europe/croatia/dalmatia/makarska,Makarska,Makarska,14,16,see,Šimići,0.77,candidate,has coordinates; high-value type,43.258,17.081,Stari Mlin,europe/croatia/dalmatia/makarska/stari_mlin,0.4,6.363,6.34,needs_external_source,,https://en.wikivoyage.org/wiki/Makarska
